lond,latd,date,time,yy,mm,day,#_of_hks,ALB_MT,ALB_CPUE,BET_MT,BET_CPUE,SKJ_MT,SKJ_CPUE,YFT_MT,YFT_CPUE,TOT_MT,TOT_CPUE,image_ID,SST,Chl-a,DEPTH,MLD,WIND_VEL,CURRENT_VVEL,CURRENT_UVEL,SALT,SSH
-176.5,-23.5,6/14/2002,12:00,2002,6,14,19,0.08,4.211,0.12,6.316,0,0,0,0,0.2,10.526,SST.1440x720.20020614.hdf,24.75,0.03904551,378.5,86.52994,2.40E-08,0.0767952,0,35.17776,5.66
-176.5,-22.5,6/14/2002,12:00,2002,6,14,21,0.5,23.81,0.06,2.857,0,0,0.06,2.857,0.62,29.524,SST.1440x720.20020614.hdf,25.5,0.04386845,359.75,86.30807,2.36E-08,0.020834077,0,35.17149,8.23
-176.5,-21.5,6/14/2002,12:00,2002,6,14,62.5,1.935,30.96,0.335,5.36,0,0,0.095,1.52,2.365,37.84,SST.1440x720.20020614.hdf,25.5,0.05494807,405.75,78.18549,2.41E-08,0.023493984,0,35.19874,5.64
-176.5,-20.5,6/14/2002,12:00,2002,6,14,24,0.6,25,0.04,1.667,0,0,0.06,2.5,0.7,29.167,SST.1440x720.20020614.hdf,25.5,0.06650494,444,66.20412,3.31E-08,0.06915574,0,35.0507,2.03
-174.5,-24.5,6/14/2002,12:00,2002,6,14,18,0.5,27.778,0,0,0,0,0.05,2.778,0.55,30.556,SST.1440x720.20020614.hdf,24,0.03688136,1296,80.24094,2.60E-08,0.030143394,0,35.24496,15.6
-174.5,-20.5,6/14/2002,12:00,2002,6,14,19,0.28,14.737,0.085,4.474,0,0,0.04,2.105,0.405,21.316,SST.1440x720.20020614.hdf,25.2,0.07906142,94.5215,68.46315,2.32E-08,0.033716,0,35.14783,1.56
-173.5,-22.5,6/14/2002,12:00,2002,6,14,21,0.5,23.81,0,0,0,0,0.07,3.333,0.57,27.143,SST.1440x720.20020614.hdf,24.3,0.06771763,1368.5,79.09995,2.64E-08,0.0944218,0,35.16966,3.64
-172.5,-20.5,6/14/2002,12:00,2002,6,14,18,0.368,20.444,0,0,0,0,0,0,0.368,20.444,SST.1440x720.20020614.hdf,24.45,0.056458922,1346.25,74.92805,4.88E-08,0.1137641,0,35.23386,-3.65
-176.5,-22.5,6/15/2002,12:00,2002,6,15,21,0.5,23.81,0.06,2.857,0,0,0.04,1.905,0.6,28.571,SST.1440x720.20020615.hdf,25.5,0.06749114,359.75,85.67327,2.36E-08,0.033716,0,35.17149,11.53
-176.5,-21.5,6/15/2002,12:00,2002,6,15,64,1.37,21.406,0.37,5.781,0,0,0.15,2.344,1.89,29.531,SST.1440x720.20020615.hdf,25.5,0.0738683,405.75,78.41524,2.41E-08,0.09226499,0,35.19874,7.53
-176.5,-20.5,6/15/2002,12:00,2002,6,15,24,0.28,11.667,0.18,7.5,0,0,0.06,2.5,0.52,21.667,SST.1440x720.20020615.hdf,25.65,0.08280146,444,65.92474,3.31E-08,0.01207155,0,35.0507,3.26
-175.5,-23.5,6/15/2002,12:00,2002,6,15,19,0.32,16.842,0.04,2.105,0,0,0.05,2.632,0.41,21.579,SST.1440x720.20020615.hdf,25.2,0.09372633,197.75,79.01861,2.80E-08,0.014105295,0,35.14488,12.98
-175.5,-20.5,6/15/2002,12:00,2002,6,15,19,0.14,7.368,0.14,7.368,0,0,0,0,0.28,14.737,SST.1440x720.20020615.hdf,25.35,0.106313545,328.75,67.97753,2.29E-08,0.000511218,0,35.112,3.2
-174.5,-24.5,6/15/2002,12:00,2002,6,15,20,0.4,20,0,0,0,0,0.05,2.5,0.45,22.5,SST.1440x720.20020615.hdf,23.85,0.03688136,1296,79.70695,2.60E-08,0.023493984,0,35.24496,15.18
-173.5,-22.5,6/15/2002,12:00,2002,6,15,18,0.4,22.222,0,0,0,0,0.25,13.889,0.65,36.111,SST.1440x720.20020615.hdf,24.45,0.06771763,1368.5,77.7487,2.64E-08,0.1137641,0,35.16966,2.96
-176.5,-21.5,6/16/2002,12:00,2002,6,16,18,0.45,25,0.17,9.444,0,0,0.1,5.556,0.72,40,SST.1440x720.20020616.hdf,25.35,0.0738683,405.75,79.23112,4.57E-08,0.033716,0,35.19874,7.53
-174.5,-24.5,6/16/2002,12:00,2002,6,16,18,0.15,8.333,0,0,0.023,1.278,0,0,0.173,9.611,SST.1440x720.20020616.hdf,23.85,0.03688136,1296,79.65852,4.71E-08,0.09226499,0,35.24496,15.18
-176.5,-22.5,6/17/2002,12:00,2002,6,17,21,1.12,53.333,0.17,8.095,0,0,0,0,1.29,61.429,SST.1440x720.20020617.hdf,25.35,0.06749114,359.75,84.71403,4.32E-08,0.01832012,0,35.17149,11.53
-176.5,-21.5,6/17/2002,12:00,2002,6,17,20,0.285,14.25,0.08,4,0,0,0,0,0.365,18.25,SST.1440x720.20020617.hdf,25.5,0.0715324,405.75,80.27445,4.57E-08,0.07217796,0,35.19874,7.53
-176.5,-20.5,6/17/2002,12:00,2002,6,17,43,0.8,18.605,0.195,4.535,0,0,0.14,3.256,1.135,26.395,SST.1440x720.20020617.hdf,25.8,0.09410685,444,65.67793,5.85E-08,0.05494642,0.002897095,35.0507,3.26
-176.5,-16.5,6/17/2002,12:00,2002,6,17,24,0.94,39.167,0.21,8.75,0,0,0.21,8.75,1.36,56.667,SST.1440x720.20020617.hdf,27.75,0.04183871,452.5,67.53251,8.33E-08,0.01238041,0,34.97916,4.28
-175.5,-22.5,6/17/2002,12:00,2002,6,17,24,0.63,26.25,0.23,9.583,0.025,1.042,0.05,2.083,0.935,38.958,SST.1440x720.20020617.hdf,25.5,0.135857661,5.25,63.25223,5.55E-08,0.08805086,0,35.14922,17.21
-175.5,-21.5,6/17/2002,12:00,2002,6,17,22,0.64,29.091,0.09,4.091,0,0,0,0,0.73,33.182,SST.1440x720.20020617.hdf,25.35,0.06297272,12.75,76.55988,4.71E-08,0.007139107,0,35.15062,5.72
-175.5,-20.5,6/17/2002,12:00,2002,6,17,23,0.36,15.652,0.08,3.478,0,0,0,0,0.44,19.13,SST.1440x720.20020617.hdf,25.65,0.09889814,328.75,67.48573,5.31E-08,0.023493984,0,35.112,3.2
-176.5,-22.5,6/18/2002,12:00,2002,6,18,24,0.36,15,0.045,1.875,0,0,0,0,0.405,16.875,SST.1440x720.20020618.hdf,25.5,0.06749114,359.75,83.93334,4.32E-08,0.04917373,0,35.17149,11.53
-176.5,-21.5,6/18/2002,12:00,2002,6,18,40,1.05,26.25,0.05,1.25,0,0,0,0,1.1,27.5,SST.1440x720.20020618.hdf,25.65,0.092670029,405.75,82.07364,4.57E-08,0.002680379,0,35.19874,7.53
-176.5,-20.5,6/18/2002,12:00,2002,6,18,21,0.5,23.81,0.165,7.857,0,0,0.04,1.905,0.705,33.571,SST.1440x720.20020618.hdf,26.1,0.09744973,444,66.44711,5.85E-08,0.05494642,0.002897095,35.0507,3.26
-176.5,-16.5,6/18/2002,12:00,2002,6,18,24,1.22,50.833,0.06,2.5,0,0,0.12,5,1.4,58.333,SST.1440x720.20020618.hdf,28.05,0.04183871,452.5,67.84261,8.33E-08,0.01238041,0,34.97916,4.28
-174.5,-21.5,6/18/2002,12:00,2002,6,18,20,0.36,18,0.04,2,0,0,0,0,0.4,20,SST.1440x720.20020618.hdf,25.65,0.056104974,581,84.63074,5.46E-08,0.023493984,0,35.19826,3.17
-173.5,-20.5,6/18/2002,12:00,2002,6,18,25,0.84,33.6,0.03,1.2,0,0,0,0,0.87,34.8,SST.1440x720.20020618.hdf,25.05,0.05324996,794.75,78.66234,4.49E-08,0.014793185,0.019224799,35.22947,-0.37
-176.5,-22.5,6/19/2002,12:00,2002,6,19,43,1.56,36.279,0.26,6.047,0,0,0.14,3.256,1.96,45.581,SST.1440x720.20020619.hdf,25.5,0.06749114,359.75,83.10292,4.30E-08,0.002680379,0,35.17149,11.53
-176.5,-21.5,6/19/2002,12:00,2002,6,19,21,0.4,19.048,0.04,1.905,0,0,0.095,4.524,0.535,25.476,SST.1440x720.20020619.hdf,25.65,0.092670029,405.75,83.59599,4.53E-08,0.023493984,0,35.19874,7.53
-176.5,-20.5,6/19/2002,12:00,2002,6,19,21,0.413,19.667,0.215,10.238,0,0,0.07,3.333,0.698,33.238,SST.1440x720.20020619.hdf,26.1,0.09744973,444,67.02407,5.82E-08,0.014793185,0,35.0507,3.26
-176.5,-15.5,6/19/2002,12:00,2002,6,19,21,0.76,36.19,0.03,1.429,0,0,0,0,0.79,37.619,SST.1440x720.20020619.hdf,27.75,0.03561352,435.75,63.68398,7.92E-08,0.002680379,0,35.04284,3.57
-175.5,-20.5,6/19/2002,12:00,2002,6,19,12,0.375,31.25,0.18,15,0,0,0.03,2.5,0.585,48.75,SST.1440x720.20020619.hdf,25.8,0.1053468,328.75,69.56209,6.29E-08,0.014604155,0,35.112,3.2
-174.5,-21.5,6/19/2002,12:00,2002,6,19,20,0.7,35,0.1,5,0,0,0.02,1,0.82,41,SST.1440x720.20020619.hdf,25.5,0.051359436,581,87.18037,6.10E-08,0.014179,0,35.19826,3.17
-173.5,-23.5,6/19/2002,12:00,2002,6,19,25,0.74,29.6,0.06,2.4,0,0,0.12,4.8,0.92,36.8,SST.1440x720.20020619.hdf,24.15,0.055300413,1233.25,77.9489,5.14E-08,0.05152459,0,35.17265,4.96
-176.5,-22.5,6/20/2002,12:00,2002,6,20,20,0.7,35,0.09,4.5,0,0,0.03,1.5,0.82,41,SST.1440x720.20020620.hdf,25.5,0.06749114,359.75,82.38855,4.30E-08,0.014793185,0,35.17149,14.07
-176.5,-21.5,6/20/2002,12:00,2002,6,20,21,0.5,23.81,0.065,3.095,0,0,0.11,5.238,0.675,32.143,SST.1440x720.20020620.hdf,25.65,0.06797013,405.75,85.12173,4.53E-08,0.02118202,0,35.19874,8.68
-176.5,-16.5,6/20/2002,12:00,2002,6,20,21,2.04,97.143,0.12,5.714,0,0,0.1,4.762,2.26,107.619,SST.1440x720.20020620.hdf,28.05,0.02736048,452.5,68.92058,7.54E-08,0.007758413,0,34.97916,6.5
-175.5,-20.5,6/20/2002,12:00,2002,6,20,24,0.18,7.5,0.03,1.25,0,0,0,0,0.21,8.75,SST.1440x720.20020620.hdf,25.65,0.1053468,328.75,70.61442,6.29E-08,0.02118202,0,35.112,3.29
-174.5,-22.5,6/20/2002,12:00,2002,6,20,20,0.62,31,0.22,11,0,0,0.03,1.5,0.87,43.5,SST.1440x720.20020620.hdf,24.6,0.1282911,874,76.66598,7.72E-08,0.1383847,0,35.17334,-3.41
-173.5,-23.5,6/20/2002,12:00,2002,6,20,25,0.9,36,0.1,4,0,0,0.04,1.6,1.04,41.6,SST.1440x720.20020620.hdf,24.3,0.0249332,1233.25,78.53029,5.14E-08,0.007758413,0,35.17265,6.22
-175.5,-20.5,6/21/2002,12:00,2002,6,21,21,0.24,11.429,0.13,6.19,0,0,0,0,0.37,17.619,SST.1440x720.20020621.hdf,25.65,0.1053468,328.75,71.58382,6.29E-08,0.014179,0.01217896,35.112,3.29
-174.5,-22.5,6/21/2002,12:00,2002,6,21,19,0.54,28.421,0.03,1.579,0,0,0,0,0.57,30,SST.1440x720.20020621.hdf,24.6,0.1282911,874,77.45616,7.72E-08,0.014793185,0.1158342,35.17334,-3.41
-173.5,-23.5,6/21/2002,12:00,2002,6,21,25,0.92,36.8,0.03,1.2,0,0,0.2,8,1.15,46,SST.1440x720.20020621.hdf,24.45,0.0249332,1233.25,78.94348,5.14E-08,0.02118202,0.036364681,35.17265,6.22
-173.5,-18.5,6/21/2002,12:00,2002,6,21,24,1.28,53.333,0.02,0.833,0,0,0.19,7.917,1.49,62.083,SST.1440x720.20020621.hdf,27.15,0.1369322,275.75,70.85316,9.09E-08,0.0347365,0.008708789,35.0764,8.8
-175.5,-18.5,6/22/2002,12:00,2002,6,22,22,0.545,24.773,0.195,8.864,0.035,1.591,0.06,2.727,0.835,37.955,SST.1440x720.20020622.hdf,26.55,0.094928733,498.25,75.67392,2.95E-08,0.014179,0,35.13171,2.13
-175.5,-15.5,6/22/2002,12:00,2002,6,22,21,0.7,33.333,0.12,5.714,0,0,0.04,1.905,0.86,40.952,SST.1440x720.20020622.hdf,28.65,0.04035121,60.5,65.03284,5.59E-08,0.02876719,0,35.02077,4.72
-174.5,-23.5,6/22/2002,12:00,2002,6,22,25,0.44,17.6,0.22,8.8,0,0,0.06,2.4,0.72,28.8,SST.1440x720.20020622.hdf,23.85,0.04208846,2318,79.92777,3.03E-08,0.014179,0,35.15332,6.38
-174.5,-22.5,6/22/2002,12:00,2002,6,22,20,0.5,25,0.09,4.5,0,0,0.04,2,0.63,31.5,SST.1440x720.20020622.hdf,24.6,0.1282911,874,77.97825,5.45E-08,0.02876719,0,35.17334,-3.41
-173.5,-23.5,6/22/2002,12:00,2002,6,22,47,0.94,20,0,0,0,0,0.05,1.064,0.99,21.064,SST.1440x720.20020622.hdf,24.45,0.0249332,1233.25,79.21124,2.92E-08,0.007139107,0,35.17265,6.22
-175.5,-19.5,6/23/2002,12:00,2002,6,23,22,0.45,20.455,0.1,4.545,0.01,0.455,0.08,3.636,0.64,29.091,SST.1440x720.20020623.hdf,26.25,0.1070791,383,67.71439,3.57E-08,0.001450684,0,35.13353,3.45
-173.5,-23.5,6/23/2002,12:00,2002,6,23,27,0.5,18.519,0,0,0,0,0.15,5.556,0.65,24.074,SST.1440x720.20020623.hdf,24.3,0.0249332,1233.25,79.07906,2.92E-08,0.02876719,0,35.17265,6.22
-176.5,-20.5,6/24/2002,12:00,2002,6,24,21,0.18,8.571,0.07,3.333,0,0,0.04,1.905,0.29,13.81,SST.1440x720.20020624.hdf,25.95,0.0927036,444,70.90871,4.21E-08,0.011893066,0.01705862,35.0507,3.6
-175.5,-19.5,6/24/2002,12:00,2002,6,24,21.5,0.4,18.605,0.16,7.442,0.03,1.395,0.065,3.023,0.655,30.465,SST.1440x720.20020624.hdf,26.4,0.1070791,383,68.05239,3.57E-08,0.01636726,0,35.13353,3.45
-175.5,-18.5,6/24/2002,12:00,2002,6,24,20.1,0.08,3.98,0,0,0.012,0.597,0.025,1.244,0.117,5.821,SST.1440x720.20020624.hdf,26.7,0.094928733,498.25,75.97176,2.95E-08,0.02128894,0.04689788,35.13171,2.13
-175.5,-15.5,6/24/2002,12:00,2002,6,24,21,1.3,61.905,0.215,10.238,0,0,0.025,1.19,1.54,73.333,SST.1440x720.20020624.hdf,28.2,0.04035121,60.5,65.36073,5.59E-08,0.019558863,0,35.02077,4.72
-174.5,-22.5,6/24/2002,12:00,2002,6,24,18,0.64,35.556,0,0,0,0,0,0,0.64,35.556,SST.1440x720.20020624.hdf,24.45,0.03857052,874,77.48575,5.45E-08,0.013532523,0.1294204,35.17334,-3.41
-173.5,-23.5,6/24/2002,12:00,2002,6,24,25,0.6,24,0.06,2.4,0,0,0.04,1.6,0.7,28,SST.1440x720.20020624.hdf,24.3,0.0249332,1233.25,79.83607,2.92E-08,0.01636726,0.01972079,35.17265,6.22
-176.5,-20.5,6/25/2002,12:00,2002,6,25,21,0.1,4.762,0.04,1.905,0,0,0,0,0.14,6.667,SST.1440x720.20020625.hdf,25.95,0.111549051,444,75.66339,7.79E-08,0.046323098,0,35.0507,2.65
-175.5,-18.5,6/25/2002,12:00,2002,6,25,20.7,0.432,20.87,0,0,0,0,0.05,2.415,0.482,23.285,SST.1440x720.20020625.hdf,26.4,0.094928733,498.25,75.3903,6.22E-08,0.05297411,0,35.13171,2.52
-175.5,-15.5,6/25/2002,12:00,2002,6,25,19,1,52.632,0.04,2.105,0,0,0.015,0.789,1.055,55.526,SST.1440x720.20020625.hdf,28.2,0.03880642,60.5,67.04563,2.70E-08,0.01852214,0,35.02077,5.06
-174.5,-23.5,6/25/2002,12:00,2002,6,25,25,1.54,61.6,0.12,4.8,0,0,0.02,0.8,1.68,67.2,SST.1440x720.20020625.hdf,23.85,0.0478489,2318,81.56712,8.22E-08,0.02650462,0,35.15332,5.59
-175.5,-18.5,6/26/2002,12:00,2002,6,26,20.4,0.416,20.392,0,0,0,0,0.05,2.451,0.466,22.843,SST.1440x720.20020626.hdf,26.25,0.094928733,498.25,75.50876,6.22E-08,0.08524989,0,35.13171,2.52
-175.5,-15.5,6/26/2002,12:00,2002,6,26,24,0.7,29.167,0.04,1.667,0,0,0,0,0.74,30.833,SST.1440x720.20020626.hdf,28.05,0.03880642,60.5,66.67181,2.70E-08,0.019558863,0,35.02077,5.06
-174.5,-23.5,6/26/2002,12:00,2002,6,26,45,1.249,27.756,0.05,1.111,0,0,0,0,1.299,28.867,SST.1440x720.20020626.hdf,23.85,0.04472664,2318,83.0854,8.22E-08,0.013532523,0,35.15332,5.59
-176.5,-15.5,6/27/2002,12:00,2002,6,27,21,0.72,34.286,0,0,0,0,0.21,10,0.93,44.286,SST.1440x720.20020627.hdf,28.05,0.0373468,435.75,67.97136,3.20E-08,0.01852214,0,35.04284,3.93
-175.5,-18.5,6/27/2002,12:00,2002,6,27,20.1,0.368,18.308,0,0,0.039,1.94,0.025,1.244,0.432,21.493,SST.1440x720.20020627.hdf,26.25,0.1613261,498.25,75.19891,6.22E-08,0.08524989,0,35.13171,2.52
-174.5,-23.5,6/27/2002,12:00,2002,6,27,18,0.455,25.278,0.04,2.222,0,0,0,0,0.495,27.5,SST.1440x720.20020627.hdf,23.85,0.04472664,2318,84.67245,8.22E-08,0.019558863,0,35.15332,5.59
-176.5,-16.5,6/28/2002,12:00,2002,6,28,21,1,47.619,0.09,4.286,0,0,0.04,1.905,1.13,53.81,SST.1440x720.20020628.hdf,28.5,0.037471201,452.5,71.2402,2.97E-08,0.01731016,0,34.97916,7.74
-175.5,-20.5,6/28/2002,12:00,2002,6,28,23,0.45,19.565,0.02,0.87,0.035,1.522,0.116,5.043,0.621,27,SST.1440x720.20020628.hdf,25.35,0.100721647,328.75,82.12726,5.30E-09,0.01852214,0.01836208,35.112,3.55
-174.5,-23.5,6/28/2002,12:00,2002,6,28,17,0.544,32,0.05,2.941,0,0,0,0,0.594,34.941,SST.1440x720.20020628.hdf,23.85,0.04472664,2318,85.37244,8.22E-08,0.02650462,0.0377282,35.15332,5.59
-176.5,-16.5,6/29/2002,12:00,2002,6,29,21,0.88,41.905,0.08,3.81,0,0,0,0,0.96,45.714,SST.1440x720.20020629.hdf,28.2,0.01870155,452.5,71.48248,2.97E-08,0.07626045,0,34.97916,7.74
-175.5,-19.5,6/29/2002,12:00,2002,6,29,16.2,0.336,20.741,0.08,4.938,0,0,0,0,0.416,25.679,SST.1440x720.20020629.hdf,26.1,0.136276676,383,71.55507,8.45E-08,0.019558863,0.001918331,35.13353,4.72
-175.5,-15.5,6/29/2002,12:00,2002,6,29,22,1.52,69.091,0.06,2.727,0,0,0,0,1.58,71.818,SST.1440x720.20020629.hdf,28.35,0.028071596,60.5,66.92027,4.09E-08,0.013532523,0,35.02077,5.06
-174.5,-23.5,6/29/2002,12:00,2002,6,29,19.5,0.323,16.564,0.02,1.026,0,0,0.015,0.769,0.358,18.359,SST.1440x720.20020629.hdf,23.7,0.04472664,2318,84.58646,8.22E-08,0.0489112,0.0377282,35.15332,5.59
-176.5,-22.5,6/30/2002,12:00,2002,6,30,21.5,0.46,21.395,0.135,6.279,0.04,1.86,0.213,9.907,0.848,39.442,SST.1440x720.20020630.hdf,24.75,0.162966,359.75,83.42629,8.02E-08,0.02650462,0.012803936,35.17149,16.16
-176.5,-19.5,6/30/2002,12:00,2002,6,30,20,1,50,0.12,6,0,0,0,0,1.12,56,SST.1440x720.20020630.hdf,25.95,0.1098192,312,70.41792,7.40E-08,0.07427665,0,35.0555,1.86
-176.5,-22.5,7/1/2002,12:00,2002,7,1,22,0.34,15.455,0.085,3.864,0.075,3.409,0.085,3.864,0.585,26.591,SST.1440x720.20020701.hdf,24.6,0.162966,359.75,83.19351,1.15E-08,0.011893066,0,35.19634,16.16
-176.5,-21.5,7/1/2002,12:00,2002,7,1,20,0.435,21.75,0.05,2.5,0,0,0.04,2,0.525,26.25,SST.1440x720.20020701.hdf,25.2,0.07921363,405.75,91.35066,1.20E-08,0.019558863,0,35.19234,10.29
-176.5,-19.5,7/1/2002,12:00,2002,7,1,20,0.66,33,0.025,1.25,0,0,0.03,1.5,0.715,35.75,SST.1440x720.20020701.hdf,25.95,0.1098192,312,69.52634,1.57E-08,0.03742797,0,35.21058,1.86
-175.5,-19.5,7/1/2002,12:00,2002,7,1,41.3,1.124,27.216,0.225,5.448,0,0,0.33,7.99,1.679,40.654,SST.1440x720.20020701.hdf,26.1,0.1302257,383,72.28565,3.43E-08,0.000502432,0,35.22107,5.2
-175.5,-15.5,7/1/2002,12:00,2002,7,1,43,2.02,46.977,0.32,7.442,0,0,0.115,2.674,2.455,57.093,SST.1440x720.20020701.hdf,28.05,0.037700106,60.5,66.4112,2.75E-08,0.06674471,0,34.95399,5.44
-176.5,-22.5,7/2/2002,12:00,2002,7,2,22,0.42,19.091,0.145,6.591,0.025,1.136,0.11,5,0.7,31.818,SST.1440x720.20020702.hdf,24.9,0.162966,359.75,82.44022,1.15E-08,0.07427665,0,35.19634,16.16
-176.5,-19.5,7/2/2002,12:00,2002,7,2,20,0.44,22,0.02,1,0,0,0.03,1.5,0.49,24.5,SST.1440x720.20020702.hdf,25.5,0.1098192,312,67.93604,1.57E-08,0.019558863,0,35.21058,1.86
-175.5,-19.5,7/2/2002,12:00,2002,7,2,43.9,1.308,29.795,0.25,5.695,0.032,0.729,0.03,0.683,1.62,36.902,SST.1440x720.20020702.hdf,26.1,0.1302257,383,72.34084,3.43E-08,0.03742797,0,35.22107,5.2
-175.5,-16.5,7/2/2002,12:00,2002,7,2,21,0.6,28.571,0.16,7.619,0,0,0.015,0.714,0.775,36.905,SST.1440x720.20020702.hdf,27.15,0.1548014,362.5,76.41261,2.81E-08,0.000502432,0,35.10961,7.42
-174.5,-15.5,7/2/2002,12:00,2002,7,2,22,0.7,31.818,0.05,2.273,0,0,0.09,4.091,0.84,38.182,SST.1440x720.20020702.hdf,28.35,0.2060824,334.25,66.04511,2.00E-08,0.07427665,0,34.99191,5.84
-176.5,-22.5,7/3/2002,12:00,2002,7,3,2,0.975,42.39,0,0,0.07,35,0.195,97.5,1.24,620,SST.1440x720.20020703.hdf,24.9,0.162966,359.75,83.31828,1.15E-08,0.011893066,0,35.19634,16.16
-176.5,-21.5,7/3/2002,12:00,2002,7,3,20,0.63,31.5,0,0,0,0,0.04,2,0.67,33.5,SST.1440x720.20020703.hdf,24.9,0.1253449,405.75,91.47371,1.20E-08,0.186841,0,35.19234,10.29
-176.5,-20.5,7/3/2002,12:00,2002,7,3,44,1.5,34.091,0.45,10.227,0,0,0.2,4.545,2.15,48.864,SST.1440x720.20020703.hdf,25.2,0.1412714,444,81.59509,5.34E-09,0.06414771,0,35.19433,1.12
-175.5,-19.5,7/3/2002,12:00,2002,7,3,46,1.1,23.913,0.12,2.609,0,0,0.475,10.326,1.695,36.848,SST.1440x720.20020703.hdf,25.65,0.1302257,383,73.74062,3.43E-08,0.006360518,0,35.22107,5.2
-175.5,-15.5,7/3/2002,12:00,2002,7,3,19,0.76,40,0.125,6.579,0,0,0.06,3.158,0.945,49.737,SST.1440x720.20020703.hdf,27.6,0.046920029,60.5,65.2339,2.75E-08,0.000502432,0,34.95399,5.44
-174.5,-22.5,7/3/2002,12:00,2002,7,3,38.6,0.89,23.057,0.175,4.534,0,0,0.065,1.684,1.13,29.275,SST.1440x720.20020703.hdf,24,0.07510216,874,81.43852,3.24E-08,0.2206287,0,35.18917,-3.63
-174.5,-15.5,7/3/2002,12:00,2002,7,3,22,0.76,34.545,0.14,6.364,0,0,0.02,0.909,0.92,41.818,SST.1440x720.20020703.hdf,27.9,0.2060824,334.25,65.7259,2.00E-08,0.1239959,0,34.99191,5.84
-176.5,-21.5,7/4/2002,12:00,2002,7,4,7,0.266,38,0,0,0,0,0,0,0.266,38,SST.1440x720.20020704.hdf,24.9,0.1074878,405.75,92.67039,1.20E-08,0.073400446,0.09199718,35.19234,10.29
-176.5,-20.5,7/4/2002,12:00,2002,7,4,24,1.115,46.458,0.15,6.25,0,0,0.17,7.083,1.435,59.792,SST.1440x720.20020704.hdf,25.2,0.110266,444,82.65585,5.34E-09,0.011893066,0,35.19433,1.12
-175.5,-20.5,7/4/2002,12:00,2002,7,4,20,0.96,48,0.02,1,0,0,0.1,5,1.08,54,SST.1440x720.20020704.hdf,25.05,0.06456995,328.75,81.53702,2.30E-08,0.019558863,0.019910946,35.21147,3.84
-175.5,-19.5,7/4/2002,12:00,2002,7,4,25,0.58,23.2,0.13,5.2,0,0,0,0,0.71,28.4,SST.1440x720.20020704.hdf,25.8,0.1302257,383,76.43082,3.43E-08,0.01731016,0.010303383,35.22107,5.2
-174.5,-22.5,7/4/2002,12:00,2002,7,4,19,0.44,23.158,0.055,2.895,0,0,0,0,0.495,26.053,SST.1440x720.20020704.hdf,24,0.07510216,874,82.87496,3.24E-08,0.1046028,0.1911905,35.18917,-3.63
-174.5,-16.5,7/4/2002,12:00,2002,7,4,22,0.64,29.091,0.06,2.727,0,0,0.18,8.182,0.88,40,SST.1440x720.20020704.hdf,26.55,0.04882085,341.75,75.72173,4.26E-08,0.2206287,0,35.05197,4.25
-173.5,-21.5,7/4/2002,12:00,2002,7,4,24,0.39,16.25,0.045,1.875,0,0,0.08,3.333,0.515,21.458,SST.1440x720.20020704.hdf,24.6,0.084934492,1714.75,85.71394,3.08E-08,0.006360518,0,35.26939,1.71
-176.5,-20.5,7/5/2002,12:00,2002,7,5,25,0.5,20,0.11,4.4,0,0,0.05,2,0.66,26.4,SST.1440x720.20020705.hdf,25.35,0.110266,444,82.37196,5.34E-09,0.1239959,0,35.19433,0.31
-175.5,-19.5,7/5/2002,12:00,2002,7,5,66,1.2,18.182,0.075,1.136,0,0,0.55,8.333,1.825,27.652,SST.1440x720.20020705.hdf,25.8,0.1302257,383,76.39037,3.43E-08,0.073400446,0.010303383,35.22107,4.27
-174.5,-22.5,7/5/2002,12:00,2002,7,5,44,1.09,24.773,0.036,0.818,0,0,0.036,0.818,1.162,26.409,SST.1440x720.20020705.hdf,23.85,0.0661921,874,83.25494,3.24E-08,0.02128894,0.1911905,35.18917,-3.6
-174.5,-16.5,7/5/2002,12:00,2002,7,5,21,0.26,12.381,0.09,4.286,0,0,0.1,4.762,0.45,21.429,SST.1440x720.20020705.hdf,26.85,0.04882085,341.75,76.07971,4.26E-08,0.011893066,0,35.05197,1.9
-176.5,-20.5,7/6/2002,12:00,2002,7,6,21,1.2,57.143,0.34,16.19,0,0,0.07,3.333,1.61,76.667,SST.1440x720.20020706.hdf,25.35,0.1122655,444,79.80345,5.34E-09,0.019558863,0,35.19433,0.31
-175.5,-20.5,7/6/2002,12:00,2002,7,6,18,1.12,62.222,0.1,5.556,0,0,0,0,1.22,67.778,SST.1440x720.20020706.hdf,25.35,0.06456995,328.75,81.7552,2.30E-08,0.2206287,0.019910946,35.21147,3.36
-174.5,-24.5,7/6/2002,12:00,2002,7,6,25,0.532,21.28,0.03,1.2,0,0,0.04,1.6,0.602,24.08,SST.1440x720.20020706.hdf,22.8,0.045541208,1296,75.74748,2.41E-08,0.022510775,0.1236753,35.35502,15.17
-174.5,-19.5,7/6/2002,12:00,2002,7,6,24,0.1,4.167,0,0,0,0,1.03,42.917,1.13,47.083,SST.1440x720.20020706.hdf,25.35,0.1002459,166.3439375,63.87911,3.81E-08,0.073400446,0.014758,35.18633,-0.35
-174.5,-18.5,7/6/2002,12:00,2002,7,6,25,1.16,46.4,0.03,1.2,0,0,0,0,1.19,47.6,SST.1440x720.20020706.hdf,26.4,0.07413727,185.75,71.87627,3.99E-08,0.09337531,0.02772772,35.15367,6.24
